Date,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Cycling duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms),Badminton duration (ms),Rowing machine duration (ms),Jogging duration (ms),Paced walking duration (ms)
2022-08-08,32,1862.5410860242296,3758.70574092865,39.0,22,,,,,,,,2.1141322335059662,3.153238534927368,0.3262324929237366,3816,,,,,,125773,1301594,,,,
2022-08-09,68,1733.895876109659,4410.3792424201965,51.0,29,,,,,,,,0.4136548573075304,2.025662660598755,0.3262324333190918,5781,,,,,,813520,633888,,,,
2022-08-10,107,1377.9954178415217,5708.019576907158,46.0,28,,,,,,,,0.708056926020254,1.9366511106491089,0.25011155009269714,7797,,,,,,1681446,,,,,
2022-08-11,,1600.5690757459945,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12,86,1774.0547274837502,5287.556167125702,48.0,33,,,,,,,,0.49599620341502876,2.1508147716522217,0.28273481130599976,7023,,,,,,1100115,806585,,,,
2022-08-13,137,2159.554275754528,6438.277728557587,21.0,21,,,,,,,,0.5557753267250097,2.284095525741577,0.26098597049713135,9432,,,,,,9008047,201825,,,,
2022-08-14,136,2475.2706589517866,11047.756416082382,97.0,60,,,,,,,,0.7680955748953412,4.3466410636901855,0.25927260518074036,13197,,,,,,8066937,1912164,,,,
2022-08-15,103,1918.0247840947263,5557.515523135662,33.0,30,,,,,,,,0.7975176467500684,2.650773525238037,0.3231135308742523,7772,,,,,,5354593,,,,,
2022-08-16,176,2413.260090158888,10426.478432655334,127.0,93,,,,,,,,0.6336014183797902,3.918522357940674,0.30448365211486816,12248,,,,2452944,,4352471,2020237,,,,
2022-08-17,169,2264.373675415027,10426.071646690369,81.0,65,,,,,,,,0.7455455832189146,2.2184865474700928,0.25773584842681885,14394,,,,,,11132528,,,,,
2022-08-18,11,1725.4994020656138,1095.8195457458496,12.0,6,,,,,,,,1.9243353844276583,2.843482732772827,0.3262324631214142,1151,,,,,,210309,836148,,,,
2022-08-19,118,2058.948030898739,6484.995252490044,50.0,36,,,,,,,,0.7042866505452295,1.984303593635559,0.2623891830444336,9003,,,,,,6990483,270458,,,,
2022-08-20,25,1844.9947511321109,2670.9357199668884,24.0,13,,,,,,,,0.5347348384876451,2.941702365875244,0.29219499230384827,3037,,,,,,1602252,812319,,,,
2022-08-21,90,2016.333395660374,7563.479273319244,98.0,59,,,,,,,,0.7346559310156238,2.2398626804351807,0.2568385899066925,9724,,,,,,4664728,999418,,,,
2022-08-22,67,1890.9034801457299,4392.563193321228,41.0,28,,,,,,,,0.5993200176887665,2.0282020568847656,0.26098597049713135,6068,,,,,,4917662,,,,,
2022-08-23,106,2011.7542029231954,5483.778939604759,30.0,23,,,,,,,,0.7127023688909052,1.8677960634231567,0.28273481130599976,7894,,,,,,6951807,,,,,
2022-08-24,149,2361.8603991945115,12611.976920127869,122.0,86,,,,,,,,0.7188488007153386,3.786526918411255,0.3251659572124481,14950,,,,,,4926373,2464647,,,,
2022-08-25,127,2045.4709457134422,7927.700983166695,72.0,52,,,,,,,,0.7068193254281967,2.113905429840088,0.25011155009269714,10760,72.98295593261719,72.98295593261719,72.98295593261719,,,6638663,393581,,,,
2022-08-26,247,2285.0260950522643,10981.445048809052,37.0,37,,,,,,,,0.7724001545518676,3.0771644115448,0.27186039090156555,16090,,,,,,11593205,,,,,
2022-08-27,32,1809.0705013161812,1097.3198556900024,,,,,,,,,,0.4680732215309698,1.2867554426193237,0.3262324631214142,1853,,,,,,3531581,,,,,
2022-08-28,231,2345.063569025875,8815.212255456163,16.0,15,,,,,,,,0.5699385717389239,1.9989964962005615,0.25011155009269714,13309,,,,,,12609575,,,,,
2022-08-29,66,2052.9239358126283,6848.996084711836,77.0,44,,,,,,,,0.42149828932811473,3.6600112915039062,0.25011155009269714,7667,,,,,,2648292,1498110,,,,
2022-08-30,87,1682.3628632944124,7607.2456884384155,68.0,40,,,,,,,,1.2501199555807039,5.719234943389893,0.2580186426639557,8579,,,,,,527532,1718314,,,,
2022-08-31,,1600.5690467915774,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-01,182,2261.0151599907067,10746.609723806381,78.0,70,,,,,,,,0.8083626680834844,2.0106401443481445,0.29360923171043396,14834,,,,,,9474207,751306,,,,
2022-09-02,244,2542.4680736792006,14399.69960641861,124.0,95,,,,,,,,0.7631152408286783,2.863924741744995,0.2492755949497223,19520,,,,,,13328580,1058698,,,,
2022-09-03,120,2028.7788281322344,7901.259677410126,82.0,57,,,,,,,,0.48931607665641585,2.1303186416625977,0.25011155009269714,10591,,,,,,5680792,641053,,,,
2022-09-04,10,1632.2096861935643,369.29518604278564,,,,,,,,,,0.40026331356680195,0.5437126755714417,0.27186039090156555,595,,,,,,535927,,,,,
2022-09-05,103,2107.001944822566,3064.9860548973083,,,,,,,,,,0.3873466136913019,1.5604692697525024,0.275554358959198,4876,,,,,,8577920,,,,,
2022-09-06,165,2155.2357085604476,9296.608557343483,68.0,57,,,,,,,,0.6521218536315497,2.08372163772583,0.25011155009269714,12993,,,,,,9394901,,,,,
2022-09-07,212,2442.325848841464,11223.982569217682,76.0,61,,,,,,,,0.5865422859334911,3.007615327835083,0.24946430325508118,15919,,,,,,13027971,528248,,,,
2022-09-08,31,1710.8782398396006,1834.142767906189,8.0,8,,,,,,,,0.5665792899048415,1.6698593231146373,0.3262324720448584,2716,,,,,,1868408,,,,,
2022-09-09,221,1984.5704470506466,8698.891144015963,44.0,38,,,,,,,,0.6417863230565577,1.9733461564470498,0.3262324662771913,12408,,,,,,4960917,677108,,,,
2022-09-10,115,1979.1046871590015,6716.486073613167,58.0,40,,,,,,,,0.5848417503559095,2.2348945518737118,0.32623246070089673,9248,71.03250885009766,71.03250885009766,71.03250885009766,,,6929400,,,,,
2022-09-11,33,1708.9595122883702,1827.8235539184975,8.0,8,,,,,,,,0.40168798582095844,1.646202290761597,0.28273483912150066,2663,,,,,,2340635,,,,,
2022-09-12,152,2129.087650660452,9263.008137236022,79.0,56,,,,,,,,0.6813980351450079,2.7552543202781083,0.2609859943389893,12650,,,,,,9725247,,,,,
2022-09-13,133,1851.285908855881,6242.8760014772415,43.0,32,,,,,,,,0.7005327489812084,1.9010809403995088,0.25011157989501953,8772,,,,,,4848538,,,,,
2022-09-14,134,2174.6143080316283,7189.295618561625,45.0,41,,,,,,,,0.7223629180916434,1.8740977745708625,0.3087154238275215,10291,,,,,,10538698,,,,,
2022-09-15,74,1673.1209718779871,2212.661259651184,4.0,3,,,,,,,,0.5547242670340043,1.867575483263826,0.3044836680094401,3326,,,,,,1710447,,,,,
2022-09-16,205,2449.852581464428,10761.76184452636,70.0,53,,,,,,,,0.5993013583831397,2.01624203319162,0.24755731193777378,15722,,,,,,14893577,216227,,,,
2022-09-17,112,2066.6492534633367,7398.954652667046,62.0,54,,,,,,,,0.654368053929726,2.4658351620401353,0.25011157989501953,10280,,,,,,8645416,,,,,
2022-09-18,60,1601.8451042234874,1620.8005938529968,5.0,5,,,,,,,,1.0432032550752732,1.7100352190779975,0.31176615281007436,2343,,,,,,437564,,,,,
2022-09-19,154,1964.2871783380765,10244.48601574676,79.0,67,,,,,,,,0.8958506921510331,3.9180683072196105,0.326232447596605,13794,,,,,,5521557,389772,,,,
2022-09-20,154,2058.807290737297,8611.327516313264,66.0,48,,,,,,,,0.5600041738694035,2.7587219789948687,0.25011157989501953,11768,,,,,,6714611,783408,,,,
2022-09-21,168,1981.1645259429383,9307.366451975086,75.0,59,,,,,,,,0.752505209801775,2.3472772267912316,0.3044836680094401,12733,,,,,,7133448,,,,,
2022-09-22,46,1796.1165454570494,2290.3453571796417,8.0,7,,,,,,,,0.494043670006931,1.767209965839889,0.271860408782959,3531,,,,,,3878261,,,,,
2022-09-23,37,1656.3653190054301,2113.782198190689,16.0,12,,,,,,,,0.37764833113732876,2.7355861660890755,0.24717492896832208,2915,,,,,,1415127,,,,,
2022-09-24,8,1618.648341907035,293.49476432800293,,,,,,,,,,0.5830340612194664,1.0803270992755343,0.28273483912150066,482,,,,,,750360,,,,,
2022-09-25,93,1805.5121890764053,4073.0718417492985,21.0,20,,,,,,,,0.4267515711784536,1.9136228612924855,0.25011157989501953,6014,,,,,,4043861,,,,,
2022-09-26,124,2007.4451244967634,6438.885299843199,56.0,37,,,,,,,,0.6802720462697821,1.9784861882726859,0.2762524272836269,8989,,,,,,7602956,,,,,
2022-09-27,143,2090.5657968310943,9386.956622699776,92.0,66,,,,,,,,0.821976564044704,2.2388321985533084,0.28334169286935595,12587,72.12112426757812,72.12112426757812,72.12112426757812,,,8782822,,,,,
2022-09-28,183,1975.2292861986348,9179.17617893219,68.0,54,,,,,,,,0.8671324078210908,2.149337655837734,0.3153580665588379,12645,,,,,,6719380,,,,,
2022-09-29,2,1622.322935145205,81.55812549591064,,,,,,,,,,0.3193139626606916,0.5648239692852205,0.2969300953447554,125,,,,,,612215,,,,,
2022-09-30,86,1879.0342623684242,5242.502831525549,46.0,33,,,,,,,,0.5843684664328522,2.1398064945383535,0.25011157989501953,7239,,,,,,5056471,,,,,
2022-10-01,,1586.9612426757812,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-02,36,1722.5925081459181,1869.1235146522522,13.0,9,,,,,,,,0.9074186027843861,1.8651300137704128,0.3262324912122959,2638,,,,,,2348177,,,,,
2022-10-03,,1586.9612426757815,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-04,163,1850.076416757475,8076.87539232488,73.0,45,,,,,,,,0.6993888670666832,2.109250551104695,0.25011157989501953,10832,,,,,,3398734,494003,,,,
2022-10-05,132,2052.5830498412183,9271.070232258411,95.0,66,,,,,,,,0.8940848427018403,2.4971388872912694,0.271860408782959,12377,,,,,,8055590,,,,,
2022-10-06,105,1977.8682725401882,6532.074446135249,57.0,41,,,,,,,,0.4885387494771838,2.2816563416030418,0.29360924935814736,8838,,,,,,6764346,,,,,
2022-10-07,105,1931.4502652684928,5813.236571825135,53.0,39,,,,,,,,0.6023535796085966,2.7184849952169627,0.2609859994294643,7956,,,,,,5964119,,,,,
2022-10-08,28,1705.530859584824,1570.614274542963,11.0,8,,,,,,,,0.5979151174436126,1.8256652640952067,0.32623248302717245,2220,,,,,,2052790,,,,,
2022-10-09,10,1608.901645558451,355.09313885621924,,,,,,,,,,0.4752257768802085,0.7642741842551268,0.3262324738075213,607,,,,,,379853,,,,,
2022-10-10,152,2179.714911850761,8115.068528378184,57.0,51,,,,,,,,0.5150145978044833,1.8837283831201095,0.25011158278657,11928,,,,,,10262312,,,,,
2022-10-11,103,1864.5943425367,6113.265598844776,65.0,40,,,,,,,,0.5330253861524855,2.7257145896958,0.25011158278657,8203,,,,,,4806647,,,,,
2022-10-12,187,2167.421047426393,11746.384181664884,105.0,77,,,,,,,,0.5586272647316723,2.072465445469365,0.28731310672494703,15945,71.21394348144531,71.21394348144531,71.21394348144531,,,10253500,,,,,
2022-10-13,93,1912.8149792247923,5145.354798642228,34.0,27,,,,,,,,0.49992365650003395,2.012821800394639,0.2568854023948202,7219,,,,,,5830411,,,,,
2022-10-14,40,1755.6280620255245,2050.502021791515,9.0,9,,,,,,,,0.7770918759217241,2.527262831103626,0.282734832715253,2972,,,,,,3123281,,,,,
2022-10-15,99,2010.949909185749,6717.685079458305,66.0,44,,,,,,,,0.9265088735989014,1.8517018668484622,0.282734832715253,9134,,,,,,7557379,,,,,
2022-10-16,80,1891.1274240309663,4924.0561524045825,48.0,34,,,,,,,,0.7151853821241198,2.0897435230344543,0.282734832715253,6789,,,,,,5497343,,,,,
2022-10-17,117,1932.2176159897476,7231.114786923849,73.0,49,,,,,,,,0.5913849728318002,3.4057940144416987,0.2609859994294643,9745,,,,,,6204625,,,,,
2022-10-18,134,2171.4290078040594,7747.49152369194,57.0,46,,,,,,,,0.6338358818821904,1.905607927309476,0.25011158278657,10887,,,,,,10429871,,,,,
2022-10-19,3,1577.8894348144531,83.51551981742858,,,,,,,,,,0.3262324784079518,0.3262324784079518,0.3262324784079518,141,,,,,,,,,,,
2022-10-20,68,1819.933369423546,3895.091485157148,35.0,21,,,,,,,,0.8051930536708763,3.136873984451379,0.25465194960843046,5345,,,,,,4251338,,,,,
2022-10-21,8,1577.8894348144534,181.3852696034777,,,,,,,,,,0.41440684496186514,0.8363412459328255,0.32623247432817126,278,,,,,,,,,,,
2022-10-22,46,1775.6150012067078,2184.3671370553493,29.0,25,,,,,,,,0.8935699346271574,1.7602946254495653,0.2846656618117121,3056,,,,920680,,2489810,,,,,
2022-10-23,33,1689.1803967285518,2023.556724214312,13.0,11,,,,,,,,1.0319286455710392,1.7464124384480113,0.32623248871524596,2836,,,,,,1942480,,,,,
2022-10-24,34,1696.3176421404173,1771.7540836069952,10.0,10,,,,,,,,0.9086167043241375,1.7063419629298366,0.3262324784079518,2568,,,,,,2081059,,,,,
2022-10-25,107,1933.0643410797556,4804.197771997627,27.0,22,,,,,,,,0.4435797330852649,1.9037607180761666,0.25011158278657,6875,,,,,,5970138,118589,,,,
2022-10-26,123,2020.1447301422327,7225.536013572731,52.0,42,,,,,,,,0.8001028711649316,2.6924412761883905,0.24862491934283484,10008,71.3046646118164,71.3046646118164,71.3046646118164,,,7076982,303490,,,,
2022-10-27,27,954.4603753677509,1686.7705992042816,13.0,11,,,,,,,,1.0803952083701434,1.8187185648169961,0.3262324738075213,2346,,,,,,2268170,,,,,
2022-10-28,,1578.7966461181638,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-29,136,2002.4901934785948,8854.026009023406,80.0,59,,,,,,,,0.6650844868590162,2.1397444231464555,0.25011158278657,11973,,,,,,8612408,,,,,
2022-10-30,7,1578.7966461181643,155.2866696605313,,,,,,,,,,0.44261950453716087,0.6300336821895212,0.25011158278657,264,,,,,,,,,,,
2022-10-31,118,1948.2982612642656,6968.992164095935,67.0,42,,,,,,,,0.7600578326085011,3.3066238179994984,0.25011158278657,9425,,,,,,5637999,347005,,,,
2022-11-01,176,1947.605023042871,7755.139063491483,54.0,46,,,,,,,,0.7298168502745898,1.8812616894976582,0.30448366600104165,10946,,,,,,6430189,,,,,
2022-11-02,89,1819.9076919540867,5590.47291240282,44.0,37,,,,,,,,0.8366515324041242,2.8580814098419327,0.2609859994294643,7554,,,,,,4210924,,,,,
2022-11-03,98,1825.5209792528558,4807.689350884974,32.0,27,,,,,,,,0.6788074297092941,1.9749117796720805,0.27186041607235867,6728,,,,,,4328182,,,,,
2022-11-04,2,1619.8792555841683,72.42361484167634,,,,,,,,,,0.3262325037424405,0.3262325050465215,0.32623250243835944,111,,,,,,720837,,,,,
2022-11-05,42,1259.6930358540708,1899.5708629686003,3.0,3,,,,,,,,0.753496064929732,1.6297971252692414,0.3076343646336795,2817,71.98505401611328,71.98505401611328,71.98505401611328,,,2285616,,,,,
2022-11-06,78,1651.6672293345134,1545.0371166224288,,,,,,,,,,0.32623246768636655,0.32623246768636655,0.32623246768636655,2368,,,,,,,,,,,
2022-11-07,100,1664.7950360654581,3011.9231151534477,11.0,8,,,,,,,,0.41858161520454296,1.7612789686447528,0.32623246588062593,4429,,,,,,1374133,,,,,
2022-11-08,85,2038.7358204726233,5977.051152044041,50.0,44,,,,,,,,0.9542859489977258,2.833898542608371,0.29360924935814736,8104,,,,,,7862515,,,,,
2022-11-09,38,1587.3127401101478,1751.3601242409613,4.0,4,,,,,,,,0.6411968011517063,1.6963812270637069,0.32623248946147543,2628,,,,,,29709,,,,,
2022-11-10,45,1635.8073788626725,2282.854438159275,12.0,12,,,,,,,,0.8263686017323248,1.6433888524012605,0.30260015268789364,3219,,,,,,871157,,,,,
2022-11-11,144,1809.933291106867,6715.824560624627,57.0,41,,,,,,,,0.7079282198823313,1.8986800117864024,0.282734832715253,9276,,,,,,3876842,,,,,
2022-11-12,136,2119.8880705608594,9275.202975293601,89.0,71,,,,,,,,0.9005010817884385,2.2555230346577595,0.3257611334125679,12480,,,,,,9259481,,,,,
2022-11-13,155,2111.404938627756,8348.622617812045,49.0,33,,,,,,,,0.7866791538287169,1.9216031173956731,0.27186041607235867,11852,,,,,,9107935,,,,,
2022-11-14,169,2040.1186821728927,9453.607729109839,79.0,63,,,,,,,,0.709062519206606,1.848639122653441,0.25011158278657,13069,,,,,,7880916,,,,,
2022-11-15,130,2093.3554776992632,7433.353755730857,66.0,39,,,,,,,,0.7169660682588752,2.2808740385999062,0.25011158278657,10085,,,,,,8773406,,,,,
2022-11-16,124,2059.221633810563,7782.254343507669,62.0,56,,,,,,,,0.7894891205741965,2.2655132876504522,0.25011158278657,10612,,,,,,8216177,,,,,
2022-11-17,25,1676.2579365884726,1364.8279330725145,7.0,7,,,,,,,,0.7384853488223039,1.661182478915089,0.31535808264393606,1962,,,,,,1573030,,,,,
2022-11-18,90,1793.6994281025234,4508.441646494129,32.0,31,,,,,,,,0.7813432676704332,1.8695047898179709,0.32623246981076726,6285,,,,,,3607374,,,,,
2022-11-19,134,1886.7070662386984,6522.523046453394,53.0,44,,,,,,,,0.8142859350124999,1.9343425124815785,0.282734832715253,9037,,,,,,5224067,,,,,
2022-11-20,26,1686.5430409281962,1414.5372575426734,11.0,11,,,,,,,,0.8281705910830539,1.4254714050976915,0.30448366600104165,2042,,,,,,1751490,,,,,
2022-11-21,124,1982.9463798393151,6700.418650655556,46.0,43,,,,,,,,0.5752155936550473,1.7785840560040633,0.2609859994294643,9395,,,,,,6894493,,,,,
2022-11-22,30,1704.6292119027119,1785.1723840412192,14.0,12,,,,,,,,0.9138207912030023,1.8638628445554357,0.282734832715253,2500,,,,,,2056183,,,,,
2022-11-23,122,1912.480843287127,6910.504174345574,49.0,49,,,,,,,,0.6785530730995202,1.7133315415904966,0.25011158278657,9772,,,,,,5670633,,,,,
2022-11-24,76,1826.4816974811533,4397.648076995138,38.0,29,,,,,,,,0.7018954669176749,2.1494423689914792,0.25011158278657,6124,,,,,,4179188,,,,,
2022-11-25,35,1752.3567654652074,1971.0041557662528,10.0,10,,,,,,,,0.9080248030964965,1.688040700549831,0.25011158278657,2780,,,,,,2893448,,,,,
2022-11-26,35,1585.6005401611328,1591.141342024531,2.0,2,,,,,,,,0.90940779001381,1.6661923806816856,0.32623249202461146,2370,70.07996368408203,70.07996368408203,70.07996368408203,,,,,,,,
2022-11-27,40,1618.6878670341648,2281.268988375194,9.0,9,,,,,,,,1.0848027838103327,1.7357372503897175,0.48645875530300986,3272,,,,,,737749,,,,,
2022-11-28,28,1574.1267501956995,687.4842700731026,1.0,1,,,,,,,,0.4920088518071561,1.5235703657292499,0.32623247737313865,1031,,,,,,135689,,,,,
2022-11-29,194,2073.4898911820947,10375.542526185995,68.0,67,,,,,,,,0.8138232914597817,1.7338584119517926,0.25011158278657,14423,,,,,,9066549,,,,,
2022-11-30,136,1957.5617413830382,6296.046561190476,34.0,29,,,,,,,,0.8006128258663735,2.6117383936096163,0.2613548108213423,8957,,,,,,6976336,,,,,
2022-12-01,3,1573.2960683482079,84.82044981457591,,,,,,,,,,0.32623249007600075,0.32623250634448014,0.3262324738075213,139,,,,,,120813,,,,,
2022-12-02,123,1798.3983680762292,7025.764290430065,63.0,49,,,,,,,,0.7973797839814638,1.8438430199271205,0.2921480145938664,9548,,,,,,5604437,,,,,
2022-12-03,,1566.5496368408203,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-04,,1566.5496368408203,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-05,62,1756.9707876324171,3901.3467067331094,30.0,28,,,,,,,,0.5162964678558508,1.7849179528802261,0.3262324841021912,5353,,,,,,3398030,,,,,
2022-12-06,170,1886.9865512222211,9394.361680341153,77.0,58,,,,,,,,0.775378037996393,2.184909080943991,0.3260109855483709,12959,,,,,,7655499,,,,,
2022-12-07,,,,,,,,,,,,,,,,,69.80780792236328,69.80780792236328,69.80780792236328,,,,,,,,
2022-12-09,,1566.5496368408203,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-10,,1566.5496368408203,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-11,,290.78172878917,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-21,,,,,,68.0,68.0,68.0,,,,,,,,,,,,,,,,,,,
2022-12-23,1,,162.98277473792618,,,,,,,,,,0.5876646489529955,2.1323511600494385,0.18665988995339788,239,,,,,,,,,,,
2022-12-24,,,316.0272259677928,,,,,,,,,,1.4088239680291754,3.028317928314209,0.03421633669599846,471,,,,,,,,,,,
2022-12-25,3,1563.8280792236328,114.40000104904175,,,,,,,,,,1.2258130213130698,2.202934741973877,0.21998479754180383,165,70.0,70.0,70.0,,,,,,,,
2022-12-26,,1563.8280792236328,162.10000276565552,,,,,,,,,,0.6820577790558138,2.871772289276123,0.28361535672207955,241,,,,,,,,,,,
2022-12-27,19,1563.5013146708045,980.5099959373474,,,,,,,,,,1.1296068727645248,2.2343924045562744,0.05659339631533723,1386,,,,,,,,,,,
2022-12-28,54,1281.5369686604724,2729.171325802803,13.0,13,,,,,,,,0.7986447874625278,2.7929763793945312,0.2873397409088537,4434,,,,,,,,,,,
2022-12-29,,1559.5000059604645,54.65999889373779,,,,,,,,,,3.334331389904766,4.405911922454834,0.23579546997111445,79,,,,,,,,,,,
2022-12-30,10,1559.5000059604643,571.130004286766,,,,,,,,,,0.8659635359256013,2.234158992767334,0.3460933566093445,776,,,,,,,,,,,
2022-12-31,168,1559.5000059604645,7059.380020141602,,,,,,,,,,1.5137942722010682,4.468632698059082,0.02328978607871448,10388,,,,,,,,,,,
2023-01-01,19,1559.5000059604645,1331.529990196228,,,,,,,,,,0.727061094475906,1.4308734796127311,0.1409370716071593,1895,,,,,,,,,,,
2023-01-02,100,1614.5768557532656,5422.564569473267,14.0,14,63.983123779296875,63.983123779296875,63.983123779296875,,,,,0.6635777256900441,1.8237568521791747,0.1410251548152073,7104,70.95000076293945,71.0999984741211,70.80000305175781,,,851592,,,,,
2023-01-03,149,1606.6865054876748,6998.472857952118,9.0,8,96.4375,122.0,73.0,,,,,0.9345152361107846,2.371504068374634,0.12132121622562408,10303,69.69999694824219,69.69999694824219,69.69999694824219,,,604966,94050,,,,
2023-01-04,291,2116.4586222393727,20826.69013542992,81.0,62,104.92592592592592,177.0,60.0,,,,,0.8626152866885167,4.871794700622559,0.00453458997938368,17025,68.67395723146298,69.19999694824219,68.0,780000,,2041248,,,600000,1200000,
2023-01-05,310,1831.8271790070412,11479.26391506195,53.0,33,89.15294117647059,175.0,57.0,,,,,0.55998918515685,4.4677252769470215,0.002563029130299886,14927,68.45000076293945,68.80000305175781,68.0999984741211,,,294922,,,,1860000,
2023-01-06,140,1615.3328615015425,5399.772210597992,38.0,29,104.93333333333334,183.0,79.0,,,,,0.41075191215232565,0.8519875081380208,0.04041699727376302,6913,68.30000305175781,68.30000305175781,68.30000305175781,,,1031704,,,,,
2023-01-07,180,1636.6515512803667,9997.225533160949,69.0,69,83.33653846153847,109.0,64.0,,,,,0.6172859507030185,2.2978134155273438,0.09857028722763062,12781,,,,,,1735786,,,,,
2023-01-08,70,1660.5966217283037,3344.942169189453,29.0,19,89.98630136986301,155.0,55.0,,,,,0.4528642924313007,2.7959506511688232,0.020307076772054036,3987,,,,,,1763807,,,,,
2023-01-09,288,1706.4694892280038,10924.348796725273,37.0,37,85.56603773584905,164.0,57.0,,,,,0.6465610738665913,1.9827656745910645,0.0019715608490837944,15680,,,,,,2943588,,,,,
2023-01-10,183,1647.144700761188,5365.090182304382,29.0,29,82.28846153846153,117.0,66.0,,,,,0.25679579644733,0.5892995198567709,0.0019715608490837944,7559,,,,,,1929238,,,,,
2023-01-11,322,1684.9423734258971,14155.812947143537,53.0,53,87.1231884057971,169.0,61.0,,,,,0.5072453537058111,1.707071304321289,0.0041402777036031084,19142,,,,,,3594213,218625,,,,
2023-01-12,,1542.5000364780428,9.020000457763672,,,,,,,,,,3.5476419925689697,3.5476419925689697,3.5476419925689697,11,,,,,,,,,,,
2023-01-13,267,1443.146305862552,10445.739433161249,41.0,41,86.8360655737705,128.0,57.0,,,,,0.31726292275600465,2.800691843032837,0.07452500237358942,14965,,,,,,2907917,,,,,
2023-01-14,69,1542.5000364780428,1969.1002807617188,,,87.35,105.0,54.0,,,,,0.6791808832817608,1.1669106483459473,0.08773445977105035,2771,,,,,,,,,,,
2023-01-15,7,1542.5000364780428,312.7199926376343,,,,,,,,,,1.2491007661435645,3.0682990550994873,0.6487576217988389,426,,,,,,,,,,,
2023-01-16,315,2214.726310986579,16615.97619308286,101.0,75,92.69090909090909,138.0,64.0,,,,,0.5371880860014118,2.5,0.03726250118679471,19096,,,,,,6026853,,,,1920000,
2023-01-17,278,1791.2431185857536,10815.654117584229,61.0,52,89.89240506329114,126.0,64.0,,,,,0.21998329871740097,0.8005803087022569,0.010252116521199544,15104,,,,,,4458600,,,,,
